0.49929325168834693,0.626087616462375,0.5043201532534141,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.50935068481802,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.5043201532534141,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.5043201532534141,0.5043201532534141,0.5043201532534141,0.5043201532534141,0.50935068481802,0.5043201532534141,0.5043201532534141,0.5043201532534141,0.5043201532534141,0.5043201532534141,0.5043201532534141,0.5043201532534141,0.50935068481802,0.5143848383722033,0.50935068481802,0.50935068481802,0.50935068481802,0.5043201532534141,0.50935068481802,0.5143848383722033,0.5244641026566093,0.5295092001358285,0.5244641026566093,0.5143848383722033,0.5143848383722033,0.5143848383722033,0.5143848383722033,0.5244641026566093,0.5143848383722033,0.5143848383722033,0.5143848383722033,0.5143848383722033,0.5143848383722033,0.5345579547774915,0.5396104337526162,0.5396104337526162,0.5345579547774915,0.5244641026566093,0.5244641026566093,0.5396104337526162,0.5295092001358285,0.5194226465161526,0.5143848383722033,0.5143848383722033,0.5143848383722033,0.50935068481802,0.5143848383722033,0.5143848383722033,0.5143848383722033,0.5143848383722033,0.5143848383722033,0.50935068481802,0.50935068481802,0.5043201532534141,0.5043201532534141,0.5043201532534141,0.5043201532534141,0.5043201532534141,0.5043201532534141,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.5043201532534141,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.49929325168834693,0.5043201532534141,0.5043201532534141,0.5043201532534141,0.5043201532534141,0.5043201532534141,0.5043201532534141,0.5043201532534141,0.50935068481802,0.5143848383722033,0.5143848383722033,0.5244641026566093,0.5345579547774915,0.5345579547774915,0.5396104337526162,0.5497264837938525,0.5497264837938525,0.5497264837938525,0.5497264837938525,0.5700036376076913,0.5801650767907253,0.5954364687306212,0.5801650767907253,0.5954364687306212,0.6107436601211296,0.6209687937895364,0.626087616462375,0.6312106248208161,0.6414694615560834,0.6620398706286968,0.6878565688682604,0.7085985542880796,0.7294255380811098,0.7190010595088211,0.7242104812995565,0.7190010595088211,0.7242104812995565,0.7503444758640502,0.7608412037295273,0.7608412037295273,0.7713643490484651,0.7713643490484651,0.7713643490484651,0.7660993865018725,0.7608412037295273,0.7819155147755298,0.7660993865018725,0.787202140840285,0.7924963746479146,0.787202140840285,0.787202140840285,0.787202140840285,0.787202140840285,0.7766363454491596,0.7819155147755298,0.7766363454491596,0.7608412037295273,0.7608412037295273,0.7713643490484651,0.7766363454491596,0.7660993865018725,0.7608412037295273,0.7503444758640502,0.7555895850766688,0.7555895850766688,0.7555895850766688,0.7503444758640502,0.7398729519997924,0.7137970747146417,0.7137970747146417,0.7085985542880796,0.6878565688682604,0.7085985542880796,0.6878565688682604,0.6878565688682604,0.6878565688682604,0.6930344769470657,0.6930344769470657,0.6878565688682604,0.6930344769470657,0.672352335528534,0.6620398706286968,0.672352335528534,0.6620398706286968,0.6620398706286968,0.6620398706286968,0.6620398706286968,0.6568905010868094,0.6568905010868094,0.6517457622256719,0.6517457622256719,0.6517457622256719,0.6363378877259719,0.6312106248208161,0.6312106248208161,0.626087616462375
