Fraction,N_pos,Correct,Total,Acc
0.001,4000,4131,8000,0.516375
0.002,4000,4017,8000,0.502125
0.005,4000,4176,8000,0.522
0.01,4000,5127,8000,0.640875
0.02,4000,6584,8000,0.823
0.05,4000,7084,8000,0.8855
0.1,4000,7278,8000,0.90975
0.2,4000,7444,8000,0.9305
0.3,4000,7461,8000,0.932625
0.4,4000,7493,8000,0.936625
0.5,4000,7549,8000,0.943625
0.6,4000,7580,8000,0.9475
0.9,4000,7608,8000,0.951
1.0,4000,7615,8000,0.951875
