Fraction,N_pos,Correct,Total,Acc
0.001,4000,4425,8000,0.553125
0.002,4000,4046,8000,0.50575
0.005,4000,4351,8000,0.543875
0.01,4000,4953,8000,0.619125
0.02,4000,5359,8000,0.669875
0.05,4000,5677,8000,0.709625
0.1,4000,6563,8000,0.820375
0.2,4000,7221,8000,0.902625
0.3,4000,7392,8000,0.924
0.4,4000,7517,8000,0.939625
0.5,4000,7563,8000,0.945375
0.6,4000,7574,8000,0.94675
0.9,4000,7605,8000,0.950625
1.0,4000,7615,8000,0.951875
