Fraction,N_pos,Correct,Total,Acc
0.001,4000,4001,8000,0.500125
0.002,4000,4000,8000,0.5
0.005,4000,4000,8000,0.5
0.01,4000,4000,8000,0.5
0.02,4000,4000,8000,0.5
0.05,4000,3870,8000,0.48375
0.1,4000,3463,8000,0.432875
0.2,4000,6688,8000,0.836
0.3,4000,7396,8000,0.9245
0.4,4000,7538,8000,0.94225
0.5,4000,7575,8000,0.946875
0.6,4000,7592,8000,0.949
0.9,4000,7600,8000,0.95
1.0,4000,7615,8000,0.951875
