Fraction,N_pos,Correct,Total,Acc
0.001,4000,4040,8000,0.505
0.002,4000,4000,8000,0.5
0.005,4000,4060,8000,0.5075
0.01,4000,4322,8000,0.54025
0.02,4000,4965,8000,0.620625
0.05,4000,5081,8000,0.635125
0.1,4000,6231,8000,0.778875
0.2,4000,6983,8000,0.872875
0.3,4000,7406,8000,0.92575
0.4,4000,7504,8000,0.938
0.5,4000,7547,8000,0.943375
0.6,4000,7595,8000,0.949375
0.9,4000,7626,8000,0.95325
1.0,4000,7615,8000,0.951875
