Fraction,N_pos,Correct,Total,Acc
0.001,4000,4269,8000,0.533625
0.002,4000,4000,8000,0.5
0.005,4000,4000,8000,0.5
0.01,4000,4000,8000,0.5
0.02,4000,4000,8000,0.5
0.05,4000,4150,8000,0.51875
0.1,4000,5034,8000,0.62925
0.2,4000,6737,8000,0.842125
0.3,4000,7326,8000,0.91575
0.4,4000,7549,8000,0.943625
0.5,4000,7539,8000,0.942375
0.6,4000,7589,8000,0.948625
0.9,4000,7607,8000,0.950875
1.0,4000,7615,8000,0.951875
